episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,0,0,0,0,101000,101000,101000,101000,1000,1000,29.955205929221094,29.955205929221094,101000,1000,101000,False,0,101,default,2026-09-20_23-33-46,1789927426,33.38332557678223,33.38332557678223,48,sandbox,127.0.0.1,33.38332557678223,1,101000,101000,101000,101000,nan,nan,nan,nan,0,0,[],[],33383.138,19165.791,1061.37,942.178,13152.733,76.03,0.004,101000,101000,101000,101000,14.217021276595748,60.29361702127658,[],[],105.5,104.5,1.4199496293978216e-30,5.000000000000001e-05,10.028380121503558,0.02837997834597315,10.0,0.09480574301310948,1.5551176069353964e-24,2.417572917528094e-22,0.009999999999999998
0.09427567507746634,0.09427567507746634,0.09427567507746634,1945.0,1,0,0,0,0,102000,102000,102000,102000,1000,1000,31.34369780492394,31.34369780492394,102000,1000,102000,False,1,102,default,2026-09-20_23-35-02,1789927502,76.26351356506348,109.6468391418457,48,sandbox,127.0.0.1,109.6468391418457,2,102000,102000,102000,102000,0.09427567507746634,0.09427567507746634,0.09427567507746634,1945.0,1,0,[0.09427567507746634],[1945],32643.723,18957.839,1026.998,973.711,12652.032,79.039,0.004,102000,102000,102000,102000,11.13148148148148,56.54722222222223,[0.09427567507746634],[1945],315.5,104.5,7.099748146989108e-31,5.000000000000001e-05,9.984066826956612,-0.015933235308953693,10.0,0.4108562810080392,5.322059183060768e-25,2.602502613422052e-22,0.009999999999999998
0.09427567507746634,0.09427567507746634,0.09427567507746634,1945.0,0,0,0,0,0,103000,103000,103000,103000,1000,1000,44.7686471916744,44.7686471916744,103000,1000,103000,False,1,103,default,2026-09-20_23-35-25,1789927525,22.33729648590088,131.98413562774658,48,sandbox,127.0.0.1,131.98413562774658,3,103000,103000,103000,103000,0.09427567507746634,0.09427567507746634,0.09427567507746634,1945.0,0,0,[0.09427567507746634],[1945],29208.16,15717.869,1077.564,928.019,12406.594,80.602,0.004,103000,103000,103000,103000,10.4,73.23666666666668,[0.09427567507746634],[1945],525.5,104.5,3.549874073494554e-31,5.000000000000001e-05,10.03139100755964,0.03139105385967663,10.0,0.06466916629246303,1.9826610313410255e-24,2.237373862710565e-22,0.009999999999999998
0.09427567507746634,0.062174911465248395,0.07822529327135737,1972.0,1,0,0,0,0,104000,104000,104000,104000,1000,1000,33.193657571237516,33.193657571237516,104000,1000,104000,False,2,104,default,2026-09-20_23-36-32,1789927592,67.0649061203003,199.04904174804688,48,sandbox,127.0.0.1,199.04904174804688,4,104000,104000,104000,104000,0.09427567507746634,0.062174911465248395,0.07822529327135737,1972.0,1,0,"[0.09427567507746634, 0.062174911465248395]","[1945, 1999]",29437.671,15982.19,1026.745,973.952,12423.205,80.495,0.004,104000,104000,104000,104000,11.20957446808511,71.65425531914893,"[0.09427567507746634, 0.062174911465248395]","[1945, 1999]",735.5,104.5,1.774937036747277e-31,5.000000000000001e-05,9.985913957868304,-0.014086165731506688,10.0,0.0024647542408534457,4.714085069483066e-25,2.5332880838157054e-22,0.009999999999999998
0.09427567507746634,0.062174911465248395,0.07822529327135737,1972.0,0,0,0,0,0,105000,105000,105000,105000,1000,1000,45.396951275576484,45.396951275576484,105000,1000,105000,False,2,105,default,2026-09-20_23-36-54,1789927614,22.028157234191895,221.07719898223877,48,sandbox,127.0.0.1,221.07719898223877,5,105000,105000,105000,105000,0.09427567507746634,0.062174911465248395,0.07822529327135737,1972.0,0,0,"[0.09427567507746634, 0.062174911465248395]","[1945, 1999]",27955.713,14574.857,1053.582,949.143,12322.184,81.154,0.004,105000,105000,105000,105000,9.387096774193548,64.1483870967742,"[0.09427567507746634, 0.062174911465248395]","[1945, 1999]",945.5,104.5,8.874685183736385e-32,5.000000000000001e-05,10.028387478419713,0.028387242262916907,10.0,0.06903396333966937,2.0175620268118416e-24,2.2676979283427505e-22,0.009999999999999998
0.09427567507746634,0.062174911465248395,0.07601077172790184,1963.0,1,0,0,0,0,106000,106000,106000,106000,1000,1000,33.830001448761195,33.830001448761195,106000,1000,106000,False,3,106,default,2026-09-20_23-37-57,1789927677,63.415388107299805,284.4925870895386,48,sandbox,127.0.0.1,284.4925870895386,6,106000,106000,106000,106000,0.09427567507746634,0.062174911465248395,0.07601077172790184,1963.0,1,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079]","[1945, 1999, 1945]",28223.014,14946.327,1023.441,977.096,12248.429,81.643,0.004,106000,106000,106000,106000,8.32808988764045,64.39662921348314,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079]","[1945, 1999, 1945]",1155.5,104.5,4.4373425918681926e-32,5.000000000000001e-05,9.985508373805455,-0.014491417046104158,10.0,0.13463937384741648,5.050683495225735e-25,2.6356914251776594e-22,0.009999999999999998
0.09427567507746634,0.062174911465248395,0.07601077172790184,1963.0,0,0,0,0,0,107000,107000,107000,107000,1000,1000,44.469690409060114,44.469690409060114,107000,1000,107000,False,3,107,default,2026-09-20_23-38-20,1789927700,22.487470626831055,306.98005771636963,48,sandbox,127.0.0.1,306.98005771636963,7,107000,107000,107000,107000,0.09427567507746634,0.062174911465248395,0.07601077172790184,1963.0,0,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079]","[1945, 1999, 1945]",27403.612,14129.749,1041.364,960.279,12227.932,81.78,0.004,107000,107000,107000,107000,8.95483870967742,63.85806451612901,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079]","[1945, 1999, 1945]",1365.5,104.5,2.2186712959340963e-32,5.000000000000001e-05,10.017996924264091,0.017996933045131818,10.0,0.08981341975075859,1.6213682446893369e-24,2.3440228083866525e-22,0.009999999999999998
0.10356490703851177,0.062174911465248395,0.08289930555555433,1965.25,1,0,0,0,0,108000,108000,108000,108000,1000,1000,33.84168864596574,33.84168864596574,108000,1000,108000,False,4,108,default,2026-09-20_23-39-24,1789927764,64.23332977294922,371.21338748931885,48,sandbox,127.0.0.1,371.21338748931885,8,108000,108000,108000,108000,0.10356490703851177,0.062174911465248395,0.08289930555555433,1965.25,1,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177]","[1945, 1999, 1945, 1972]",27671.826,14437.743,1023.736,976.814,12205.934,81.927,0.004,108000,108000,108000,108000,9.015555555555554,64.43777777777778,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177]","[1945, 1999, 1945, 1972]",1575.5,104.5,1.1093356479670482e-32,5.000000000000001e-05,10.006591524396624,0.006591574688042913,10.0,0.0026263424328395297,6.473120712967359e-25,2.558804118862771e-22,0.009999999999999998
0.10356490703851177,0.062174911465248395,0.08289930555555433,1965.25,0,0,0,0,0,109000,109000,109000,109000,1000,1000,44.725973245654885,44.725973245654885,109000,1000,109000,False,4,109,default,2026-09-20_23-39-46,1789927786,22.358631134033203,393.57201862335205,48,sandbox,127.0.0.1,393.57201862335205,9,109000,109000,109000,109000,0.10356490703851177,0.062174911465248395,0.08289930555555433,1965.25,0,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177]","[1945, 1999, 1945, 1972]",27081.439,13862.135,1038.977,962.486,12176.022,82.129,0.004,109000,109000,109000,109000,8.612903225806452,62.045161290322575,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177]","[1945, 1999, 1945, 1972]",1785.5,104.5,5.546678239835241e-33,5.000000000000001e-05,10.027928079877581,0.027928057658885206,10.0,0.07804620265960693,1.26009001674739e-24,2.5036789154902675e-22,0.009999999999999998
0.10356490703851177,0.023302622841965822,0.07097996901283662,1961.2,1,0,0,0,0,110000,110000,110000,110000,1000,1000,34.701573864582926,34.701573864582926,110000,1000,110000,False,5,110,default,2026-09-20_23-40-51,1789927851,64.51233220100403,458.0843508243561,48,sandbox,127.0.0.1,458.0843508243561,10,110000,110000,110000,110000,0.10356490703851177,0.023302622841965822,0.07097996901283662,1961.2,1,0,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822]","[1945, 1999, 1945, 1972, 1945]",27255.006,14077.245,1020.5,979.911,12153.058,82.284,0.004,110000,110000,110000,110000,8.31630434782609,63.042391304347824,"[0.09427567507746634, 0.062174911465248395, 0.07158172864099079, 0.10356490703851177, 0.023302622841965822]","[1945, 1999, 1945, 1972, 1945]",1995.5,104.5,2.7733391199176204e-33,5.000000000000001e-05,10.028948375156947,0.028948477868522917,10.0,0.37082321303231375,7.148498659204619e-25,2.5458673048881258e-22,0.009999999999999998
